278,893,97,148,1,6,0,0
366,856,76,47,1,10,0,1
406,806,60,46,1,10,0,1
493,718,23,56,1,1,0,0
501,715,9,27,1,2,0,1
557,715,12,30,1,1,0,1
563,703,16,55,1,1,0,1
566,693,83,81,1,8,0,0
636,705,12,44,1,1,0,1
491,627,144,60,1,4,0,0
551,588,46,25,1,10,0,1
683,435,34,23,1,10,0,0
668,426,33,21,1,10,0,1
837,370,10,23,1,2,0,0
832,377,17,23,1,7,0,1
805,680,20,32,1,2,0,0
808,686,15,50,1,10,0,1
1063,499,34,26,1,10,0,0
1018,449,52,35,1,4,0,1
1002,430,31,20,1,10,0,1
1021,399,25,19,1,10,0,1
1009,387,25,19,1,10,0,1
723,279,51,19,1,4,0,1
848,144,31,37,0,0,0,0
829,203,8,12,1,7,0,0
869,197,9,16,1,7,0,0
843,256,13,25,1,8,0,0
846,263,6,12,1,2,0,1
802,230,25,32,1,6,0,1
398,960,84,37,1,3,0,1
