1363,597,269,133,0,0,0,0
743,189,236,144,0,0,0,0
688,703,160,88,1,5,0,1
468,682,188,79,1,5,0,1
1153,695,184,81,1,4,0,0
880,540,50,56,1,4,0,1
760,515,60,65,1,4,0,1
967,505,61,55,1,4,0,1
1634,741,170,61,1,4,1,1
907,506,17,23,1,10,0,1
910,495,10,24,1,2,0,1
887,504,15,25,1,10,0,1
890,495,10,24,1,2,0,1
1247,600,17,47,1,1,0,1
1238,671,54,34,1,10,0,1
1254,658,22,35,1,2,0,1
937,460,9,37,1,1,0,1
926,451,10,31,1,1,0,1
831,492,19,21,1,10,0,1
865,424,11,23,1,10,0,1
503,572,45,36,1,10,0,0
439,513,136,60,1,6,0,1
531,494,99,39,1,4,0,1
1255,588,21,28,1,2,0,1
1057,587,50,33,1,10,0,1
1069,575,22,36,1,2,0,1
897,415,19,34,1,5,0,0
807,482,11,22,1,10,0,1
809,474,7,21,1,2,0,1
859,378,32,27,1,4,0,1
859,350,30,31,1,5,0,1
781,409,10,18,1,10,0,1
783,402,7,16,1,2,0,1
867,416,7,21,1,2,0,1
1295,598,68,96,0,0,0,0
1275,601,19,20,1,2,0,1
1115,573,120,119,0,0,0,0
