855,819,57,94,1,4,0,0
963,531,32,49,1,4,0,0
944,364,28,34,1,4,0,0
999,355,23,30,1,4,0,0
1054,338,25,36,1,4,0,0
1065,278,23,25,1,4,0,0
1634,974,125,59,1,4,0,0
279,422,44,26,1,4,0,1
220,418,51,23,1,4,0,2
132,410,58,28,1,4,0,2
2,405,64,29,1,4,0,2
328,340,57,22,1,4,0,1
593,367,32,33,1,4,0,2
998,137,15,21,1,5,0,0
1103,320,34,76,1,9,0,0
1071,195,17,17,1,4,0,0
1061,114,14,13,1,4,0,0
1066,94,12,12,1,4,0,0
1074,74,12,13,1,4,0,0
961,95,21,34,1,9,0,0
1015,34,11,12,1,4,0,0
1061,43,10,11,1,4,0,0
1074,22,10,10,1,4,0,0
1179,370,41,28,1,4,0,0
1297,396,54,25,1,4,0,1
1260,457,32,36,1,4,0,1
1290,377,58,25,1,4,0,1
1272,352,56,21,1,4,0,1
1277,321,53,22,1,5,0,1
1293,328,43,26,1,5,0,1
1283,363,46,22,1,5,0,1
1450,722,81,45,1,5,0,0
1456,793,100,45,1,4,0,1
1485,833,16,33,1,10,0,0
1509,835,12,35,1,10,0,0
1468,499,19,16,1,10,0,0
1358,313,19,11,1,10,0,0
1364,331,23,16,1,10,0,0
1531,620,25,22,1,10,0,1
1397,609,90,47,1,5,0,1
1368,548,65,39,1,5,0,1
1355,516,71,33,1,4,0,1
1222,297,22,20,1,4,0,0
1245,307,5,18,1,1,0,0
1255,306,5,18,1,1,0,1
1192,240,6,11,1,2,0,1
1190,247,8,9,1,3,0,1
1251,267,42,20,1,4,0,1
1249,260,42,16,1,4,0,2
1282,236,42,20,1,4,0,2
1234,236,41,17,1,4,0,2
1243,202,13,9,1,3,0,1
1180,174,17,19,1,5,0,0
1201,164,32,18,1,5,0,1
1157,80,12,13,1,4,0,1
1009,23,11,12,1,4,0,0
1153,70,11,13,1,5,0,0
1148,66,12,10,1,4,0,1
1144,50,11,10,1,4,0,0
1139,46,15,8,1,4,0,1
1141,39,9,10,1,5,0,1
1176,76,13,24,0,0,0,0
1065,14,11,8,1,4,0,0
1068,5,8,8,1,4,0,0
1124,152,4,10,1,2,0,1
1123,159,5,9,1,10,0,1
1341,257,16,13,0,0,0,0
1326,281,10,11,0,0,0,0
894,212,7,9,1,2,0,1
944,57,17,23,0,0,0,0
893,219,7,9,1,10,0,1
803,491,12,16,1,10,0,1
781,490,10,13,1,2,0,1
803,481,10,15,1,2,0,1
782,498,8,13,1,3,0,1
