1062,526,20,7,0,0,0,0
1089,523,10,19,0,0,0,0
1105,526,10,16,0,0,0,0
1054,511,7,22,0,0,0,0
1071,512,9,7,0,0,0,0
1034,512,8,19,0,0,0,0
950,522,23,15,0,0,0,0
1495,1415,144,85,1,4,1,0
1068,1164,17,54,1,1,0,0
1200,981,19,40,1,2,0,1
1200,993,21,35,1,10,0,1
374,1128,25,45,1,2,0,1
400,1123,33,39,1,2,0,1
1299,933,14,42,1,1,0,0
1348,954,14,45,1,1,0,1
1238,976,73,66,1,4,0,0
959,940,51,67,1,4,0,0
1062,811,70,54,1,4,0,0
731,843,91,39,1,4,0,1
388,807,92,40,1,4,0,0
567,875,31,24,1,3,0,1
593,857,70,72,1,6,0,0
337,884,83,33,1,4,0,2
506,793,88,34,1,4,0,1
348,711,65,29,1,5,0,1
445,712,10,23,1,1,0,0
748,707,9,25,1,1,0,0
710,693,56,28,1,5,0,1
997,682,25,22,1,4,0,0
995,667,23,21,1,4,0,1
985,637,18,18,1,4,0,0
954,619,19,20,1,5,0,0
952,611,16,19,1,5,0,1
951,592,16,26,1,6,0,1
947,545,16,25,1,6,0,1
989,569,11,9,1,4,0,0
1023,575,11,11,1,4,0,0
1001,546,9,8,1,4,0,0
1009,554,19,22,1,6,0,0
1068,650,24,17,1,4,0,0
1066,639,20,16,1,4,0,1
1060,631,20,14,1,4,0,1
1055,622,17,15,1,4,0,1
1133,594,34,12,1,4,0,0
1131,609,31,11,1,4,0,1
1220,569,29,11,1,4,0,1
1249,569,3,9,1,1,0,0
1238,577,30,12,1,4,0,1
1252,582,32,12,1,4,0,0
1287,583,5,11,1,1,0,0
1308,585,23,13,1,4,0,1
1328,587,23,13,1,4,0,0
1330,599,29,16,1,4,0,1
1353,603,28,14,1,4,0,1
1374,587,25,16,1,5,0,1
1395,592,24,13,1,4,0,1
1419,593,22,12,1,4,0,1
1445,597,17,12,1,4,0,0
1444,599,8,14,1,1,0,0
1469,595,15,14,1,4,0,0
1501,597,11,11,1,4,0,0
1527,601,22,13,1,4,0,0
1556,602,18,13,1,4,0,1
1636,602,34,15,1,4,0,1
1707,602,42,13,1,4,0,0
1719,618,38,16,1,4,0,1
1253,629,6,18,1,1,0,0
1190,640,5,12,1,10,0,0
1191,635,4,12,1,2,0,0
1337,638,6,13,1,1,0,0
1338,631,5,13,1,1,0,1
1347,638,7,12,1,2,0,0
1386,646,6,16,1,1,0,0
1411,643,11,11,1,2,0,0
1420,638,5,10,1,2,0,0
1498,657,7,20,1,1,0,0
1518,704,58,23,1,4,0,0
1611,703,58,23,1,4,0,1
1544,684,8,22,1,1,0,1
1558,685,6,19,1,1,0,1
1566,684,7,18,1,1,0,1
1744,642,7,10,1,2,0,0
1828,685,14,15,1,2,0,0
1826,690,23,14,1,10,0,0
1314,693,21,15,1,10,0,1
1319,688,9,15,1,2,0,1
1316,687,6,16,1,2,0,1
1177,583,29,15,1,4,0,0
1170,577,31,21,1,4,0,1
1160,575,29,13,1,4,0,1
1141,564,31,12,1,4,0,1
1131,560,26,9,1,4,0,1
1116,551,24,10,1,4,0,1
1195,568,38,6,1,4,0,1
1195,560,32,10,1,4,0,1
1185,554,22,9,1,4,0,1
1174,546,23,10,1,4,0,1
1166,544,23,10,1,4,0,1
1153,542,32,11,1,4,0,1
1143,538,26,7,1,4,0,1
1134,534,18,9,1,4,0,1
1119,516,33,20,0,0,0,0
427,651,92,51,0,0,0,0
