928,48,29,20,0,0,0,0
814,86,59,44,0,0,0,0
929,70,22,27,0,0,0,0
740,226,7,12,0,0,0,0
769,187,4,9,0,0,0,0
818,158,5,8,0,0,0,0
782,136,5,9,0,0,0,0
734,175,7,7,1,4,0,0
800,161,8,6,1,4,0,0
786,169,8,6,1,4,0,0
883,112,5,5,1,4,0,0
893,103,9,12,1,6,0,0
714,189,17,25,1,6,0,0
640,351,4,14,1,1,0,0
633,382,6,9,1,2,0,0
626,442,7,9,1,2,0,0
632,388,8,9,1,10,0,1
626,448,7,12,1,10,0,1
463,213,10,9,1,4,0,1
455,221,11,8,1,4,0,1
411,279,15,14,1,4,0,1
397,290,17,15,1,4,0,1
446,226,12,13,1,4,0,0
1024,464,39,24,1,4,0,1
1030,381,24,25,1,4,0,1
963,378,34,18,1,4,0,1
986,414,32,21,1,4,0,1
996,432,38,17,1,4,0,1
1010,448,36,18,1,4,0,1
938,342,30,14,1,4,0,1
943,353,28,11,1,4,0,1
919,313,22,15,1,4,0,1
954,359,27,16,1,5,0,1
917,305,16,13,1,4,0,1
1036,356,31,19,1,5,0,1
999,349,20,17,1,4,0,0
649,676,29,68,1,6,0,0
1329,862,71,39,1,6,1,0
1133,633,97,51,1,6,0,0
1228,659,56,57,1,4,0,0
277,384,47,22,1,6,0,1
127,430,40,36,1,5,0,0
317,360,43,22,1,5,0,1
589,290,18,28,0,11,0,0
852,189,17,9,1,5,0,0
783,177,40,19,0,11,0,0
925,201,55,23,0,0,0,0
955,74,24,30,0,0,0,0
184,393,38,27,0,0,0,0
