148,158,23,27,1,1,0,0
144,549,27,15,1,1,0,0
133,564,28,15,1,1,0,0
140,579,30,12,1,1,0,1
340,664,21,14,1,1,0,0
1022,547,25,25,1,1,0,0
1255,21,145,98,0,11,1,1
627,340,14,16,1,1,0,1
331,348,24,19,1,1,0,0
329,370,20,19,1,1,0,0
347,367,20,16,1,1,0,0
375,348,21,18,1,1,0,0
372,366,17,16,1,1,0,0
394,364,20,16,1,1,0,0
417,352,19,16,1,1,0,0
440,350,19,18,1,1,0,0
416,368,18,18,1,1,0,0
438,368,18,15,1,1,0,0
412,388,21,14,1,1,0,0
436,384,21,17,1,1,0,0
383,397,25,18,1,1,0,0
384,408,21,18,1,1,0,0
412,398,20,18,1,1,0,0
438,400,19,14,1,1,0,0
410,418,22,16,1,1,0,0
437,417,19,14,1,1,0,0
381,437,23,16,1,1,0,0
411,437,21,16,1,1,0,0
437,437,17,15,1,1,0,0
436,454,17,14,1,1,0,0
435,469,17,16,1,1,0,0
407,467,22,14,1,1,0,0
405,483,21,15,1,1,0,0
432,485,20,13,1,1,0,0
375,504,21,12,1,1,0,0
357,526,20,18,1,1,0,1
373,532,28,14,1,1,0,0
402,506,22,12,1,1,0,0
432,507,18,13,1,1,0,0
430,527,18,15,1,1,0,0
398,572,21,11,1,1,0,0
429,575,20,13,1,1,0,0
364,611,20,10,1,1,0,0
396,615,19,11,1,1,0,0
428,611,21,11,1,1,0,0
459,616,21,11,1,1,0,0
460,575,18,11,1,1,0,0
498,613,17,15,1,1,0,0
531,618,15,11,1,1,0,0
638,662,18,21,1,1,0,0
624,630,13,24,1,1,0,0
561,623,14,12,1,1,0,0
596,613,17,11,1,1,0,0
654,563,16,20,1,1,0,1
616,573,26,16,1,1,0,1
466,529,16,11,1,1,0,0
563,577,14,12,1,1,0,0
535,576,16,11,1,1,0,0
498,572,20,11,1,1,0,0
470,510,15,11,1,1,0,0
501,526,16,10,1,1,0,0
534,527,15,11,1,1,0,0
564,525,14,10,1,1,0,0
599,580,16,11,1,1,0,0
598,539,19,12,1,1,0,0
604,516,10,11,1,1,0,0
602,499,16,14,1,1,0,0
567,501,14,16,1,1,0,0
538,505,11,14,1,1,0,0
505,502,14,13,1,1,0,0
468,489,21,13,1,1,0,0
471,467,17,18,1,1,0,0
505,486,14,12,1,1,0,0
534,486,16,16,1,1,0,0
572,482,10,14,1,1,0,0
606,486,13,12,1,1,0,0
633,461,16,16,1,1,0,0
636,358,13,18,1,1,0,0
636,379,14,16,1,1,0,0
635,427,14,16,1,1,0,0
604,459,13,20,1,1,0,0
568,463,15,16,1,1,0,0
607,447,10,12,1,1,0,0
604,433,12,14,1,1,0,0
598,421,18,12,1,1,0,0
604,403,13,15,1,1,0,0
604,393,15,15,1,1,0,1
605,380,12,17,1,1,0,1
604,371,15,18,1,1,0,1
606,354,13,18,1,1,0,1
538,467,13,14,1,1,0,0
503,468,14,12,1,1,0,0
473,452,16,12,1,1,0,0
503,453,16,11,1,1,0,0
539,451,14,12,1,1,0,0
569,448,14,15,1,1,0,0
571,436,12,12,1,1,0,0
572,420,13,15,1,1,0,0
537,435,16,13,1,1,0,0
473,434,17,15,1,1,0,0
501,435,19,15,1,1,0,0
534,423,18,12,1,1,0,0
505,422,17,11,1,1,0,0
476,423,16,12,1,1,0,0
475,409,17,13,1,1,0,0
505,407,16,14,1,1,0,0
535,408,16,14,1,1,0,0
570,403,15,18,1,1,0,0
478,352,18,18,1,1,0,0
476,379,18,18,1,1,0,1
480,395,12,14,1,1,0,0
508,351,14,21,1,1,0,1
509,366,14,15,1,1,0,1
540,351,15,19,1,1,0,1
544,366,12,14,1,1,0,1
574,353,11,18,1,1,0,1
573,366,14,13,1,1,0,1
571,376,14,16,1,1,0,0
571,392,13,15,1,1,0,0
538,393,17,15,1,1,0,0
539,375,16,17,1,1,0,0
507,392,14,16,1,1,0,0
507,376,16,17,1,1,0,0
