162,918,51,61,1,4,0,0
325,860,30,41,1,4,0,0
372,806,23,32,1,4,0,0
208,838,45,55,1,5,0,0
177,749,29,26,1,4,0,0
307,793,28,27,1,4,0,0
318,727,22,20,1,4,0,0
310,713,8,15,1,1,0,0
384,728,19,18,1,1,0,1
361,707,18,19,1,4,0,0
366,680,15,14,1,4,0,0
395,646,13,11,1,4,0,0
348,670,14,12,1,4,0,0
357,649,12,11,1,4,0,0
343,622,11,9,1,4,0,0
363,628,12,9,1,4,0,0
386,626,9,8,1,4,0,0
372,612,10,7,1,4,0,0
342,603,10,9,1,4,0,0
369,601,9,8,1,4,0,0
404,613,9,10,1,4,0,1
394,608,8,8,1,4,0,0
383,593,14,16,1,9,0,0
399,597,6,6,1,4,0,0
397,589,7,6,1,4,0,0
389,586,7,6,1,4,0,0
350,588,8,7,1,4,0,0
350,582,8,6,1,4,0,1
361,579,6,5,1,4,0,0
373,584,7,6,1,4,0,0
378,582,6,5,1,4,0,1
393,579,7,5,1,4,0,0
404,576,7,5,1,4,0,1
379,575,6,5,1,4,0,1
363,571,6,5,1,4,0,1
382,570,12,5,1,4,0,1
377,568,5,6,1,4,0,0
399,570,5,4,1,4,0,0
401,563,6,8,1,6,0,1
386,567,6,4,1,4,0,1
389,565,5,3,1,4,0,1
379,563,4,4,1,4,0,1
386,561,4,3,1,4,0,0
382,558,5,4,1,4,0,1
392,558,5,4,1,4,0,1
397,560,5,4,1,4,0,1
393,553,5,5,1,4,0,0
559,581,13,6,1,4,0,0
540,587,16,6,1,4,0,0
533,584,15,4,1,4,0,1
534,581,11,5,1,4,0,2
529,580,10,4,1,4,0,2
507,592,16,6,1,4,0,1
494,595,19,6,1,4,0,1
511,596,17,6,1,4,0,1
494,598,15,5,1,4,0,1
489,594,17,5,1,4,0,1
488,591,16,5,1,4,0,1
488,587,14,6,1,4,0,1
483,582,13,5,1,4,0,0
481,579,13,6,1,4,0,1
495,579,13,5,1,4,0,1
491,575,14,4,1,4,0,1
482,577,12,6,1,4,0,2
1202,682,39,14,1,4,0,1
1091,758,36,30,1,4,0,1
1193,730,46,26,1,6,0,1
1221,737,47,25,1,6,0,1
1283,676,73,28,1,6,0,1
