417,78,36,42,1,4,0,0
417,127,34,49,1,5,0,0
453,95,13,24,1,1,0,0
486,268,12,22,1,1,0,0
486,285,10,14,1,1,0,0
455,592,11,17,1,1,0,0
324,564,19,16,1,1,0,0
306,550,19,17,1,1,0,0
313,534,16,17,1,1,0,0
328,533,17,17,1,1,0,0
481,515,36,15,1,10,0,0
489,493,37,15,1,10,0,0
499,493,12,14,1,2,0,1
492,517,10,18,1,2,0,1
517,188,35,57,1,4,0,0
894,967,105,64,1,6,0,0
713,781,42,92,0,11,0,0
801,884,15,20,1,1,0,0
817,874,11,16,1,1,0,0
781,692,51,74,1,5,0,0
834,668,45,86,1,6,0,0
872,670,63,100,1,6,0,0
930,634,51,84,1,4,0,0
976,627,59,79,1,4,0,0
1022,620,55,83,1,6,0,0
720,455,50,44,1,8,0,0
860,427,50,68,1,4,0,0
903,423,50,65,1,4,0,0
942,419,50,60,1,5,0,0
1077,369,80,87,1,6,0,0
1204,383,61,67,1,4,0,1
1181,287,56,53,1,4,0,1
1302,261,75,44,1,4,0,0
1334,293,66,42,1,4,1,0
539,311,12,20,1,1,0,0
547,293,10,21,1,1,0,0
549,276,10,19,1,1,0,0
582,465,11,21,1,1,0,0
819,381,18,29,1,10,0,0
876,365,10,29,1,10,0,0
675,423,12,30,1,10,0,0
662,475,29,20,1,10,0,0
690,471,18,27,1,10,0,0
765,421,9,33,1,10,0,0
734,423,19,27,1,10,0,0
595,395,11,18,1,2,0,0
600,386,9,19,1,1,0,0
598,500,14,15,1,2,0,1
610,541,24,14,1,3,0,0
615,538,11,14,1,2,0,1
654,454,28,19,1,10,0,0
643,428,27,16,1,10,0,0
771,584,21,13,1,3,0,0
776,579,12,15,1,2,0,1
379,949,19,18,1,1,0,0
613,440,9,17,1,2,0,1
586,433,35,50,1,7,0,0
517,26,28,19,1,10,0,0
