391,792,55,132,1,4,0,0
699,674,96,41,1,4,0,0
899,560,70,49,1,4,0,0
1003,527,81,50,1,4,0,0
1064,560,95,52,1,4,0,0
341,459,40,66,1,4,0,0
318,340,28,55,1,4,0,0
503,220,28,39,1,4,0,0
133,1,22,34,1,4,0,1
128,117,32,42,1,4,0,1
135,203,32,46,1,4,0,1
453,104,28,34,1,5,0,1
471,146,30,38,1,4,0,0
411,0,23,22,1,4,1,1
432,46,27,32,1,4,0,1
175,211,13,30,1,10,0,1
136,275,33,46,1,4,0,1
406,336,37,53,1,4,0,1
250,546,15,25,1,1,0,0
208,651,18,41,1,10,0,1
323,708,17,24,1,10,0,1
309,760,25,35,1,10,0,1
45,851,13,20,1,1,0,0
25,850,18,24,1,1,0,0
823,723,8,23,1,1,0,0
846,725,11,20,1,1,0,0
858,785,7,19,1,1,0,0
849,790,6,16,1,1,0,0
835,721,12,23,1,1,0,1
675,438,7,16,1,1,0,0
666,431,8,21,1,1,0,0
637,556,14,28,1,10,0,1
647,537,16,29,1,10,0,1
574,468,23,43,1,10,0,1
581,383,20,23,1,10,0,1
805,316,9,21,1,1,0,0
656,362,10,21,1,1,0,0
643,365,9,19,1,1,0,0
639,372,7,19,1,3,0,0
613,139,45,30,1,4,0,1
687,162,39,27,1,8,0,1
713,127,20,13,1,10,0,1
732,130,16,14,1,10,0,1
743,143,15,10,1,10,0,1
738,150,21,12,1,10,0,1
841,201,15,17,1,10,0,1
787,156,11,18,1,10,0,1
779,153,14,15,1,10,0,1
859,172,13,17,1,10,0,1
952,213,15,23,1,10,0,1
937,191,9,18,1,10,0,1
724,110,18,12,1,10,0,0
750,152,14,17,1,10,0,0
795,157,12,18,1,10,0,0
807,159,10,19,1,10,0,0
781,179,11,17,1,10,0,0
792,181,11,22,1,10,0,0
803,182,12,23,1,10,0,0
820,195,15,23,1,10,0,0
819,177,11,18,1,10,0,0
853,201,11,23,1,10,0,0
873,194,12,21,1,10,0,0
870,176,12,18,1,10,0,0
903,216,11,22,1,10,0,0
986,200,12,25,1,10,0,0
1000,206,13,22,1,10,0,0
1014,208,11,23,1,10,0,0
962,213,12,19,1,10,0,0
960,201,13,20,1,10,0,0
944,196,11,18,1,10,0,0
901,183,8,16,1,10,0,0
889,207,9,20,1,10,0,0
904,204,8,15,1,10,0,0
895,198,9,14,1,10,0,0
769,152,10,15,1,3,0,0
823,159,9,19,1,3,0,0
850,169,8,19,1,3,0,0
885,178,9,18,1,3,0,0
920,204,15,21,1,3,0,0
909,182,9,19,1,3,0,0
978,202,8,21,1,3,0,0
851,149,9,19,1,1,0,0
927,181,9,20,1,1,0,0
804,253,6,22,1,1,0,0
785,220,9,24,1,1,0,1
996,247,11,18,1,2,0,0
792,253,11,19,1,2,0,0
856,145,10,16,1,2,0,1
830,117,5,10,1,2,0,1
872,501,7,24,1,1,0,1
865,501,7,24,1,1,0,0
848,505,26,21,1,10,0,1
1149,235,14,22,1,1,0,0
1180,181,48,54,1,4,0,0
1134,287,60,37,1,5,0,1
1181,655,23,34,1,10,0,0
1257,245,71,42,1,4,0,0
1293,237,58,38,1,4,0,1
1339,231,58,40,1,4,0,1
1322,272,66,38,1,4,0,1
1376,193,12,17,1,1,0,0
1372,189,10,20,1,1,0,0
1363,220,36,34,1,4,1,1
649,539,12,12,1,2,0,0
640,557,10,19,1,2,0,0
577,470,9,13,1,2,0,0
585,383,10,16,1,2,0,0
176,212,9,13,1,2,0,0
324,709,14,17,1,2,0,0
311,761,16,26,1,2,0,0
211,655,13,16,1,2,0,0
