1,321,60,48,1,4,1,0
1,271,41,38,1,4,1,0
17,251,12,21,1,1,0,0
125,307,81,42,1,4,0,0
121,251,54,30,1,4,0,0
128,535,79,95,1,4,0,0
236,952,45,85,1,1,0,0
319,906,43,69,1,1,0,0
458,835,33,71,1,1,0,0
548,939,131,111,1,4,1,0
335,666,128,125,1,4,0,1
369,518,140,62,1,4,0,2
752,446,63,70,1,4,0,0
228,531,29,50,1,1,0,1
178,465,101,66,1,4,0,2
226,408,86,57,1,4,0,0
174,380,99,72,1,4,0,1
135,365,97,70,1,5,0,1
154,350,18,20,1,2,0,1
152,359,23,19,1,10,0,2
48,275,27,33,1,1,0,0
100,221,47,33,1,5,0,1
173,200,11,16,1,1,0,0
161,210,10,19,1,1,0,0
155,211,10,18,1,1,0,2
149,196,9,21,1,1,0,2
221,166,11,19,1,1,0,0
254,165,8,17,1,1,0,1
256,171,33,23,1,4,0,1
165,172,49,17,1,4,0,0
177,166,42,17,1,4,0,2
184,164,38,19,1,4,0,2
191,163,36,18,1,4,0,2
230,150,38,16,1,4,0,0
242,143,37,14,1,4,0,2
261,137,29,14,1,4,0,2
266,133,28,11,1,4,0,2
277,217,47,20,1,4,0,2
298,206,51,20,1,4,0,2
306,194,41,19,1,4,0,2
315,182,41,20,1,4,0,2
297,175,8,16,1,1,0,0
249,341,77,43,1,4,0,1
296,341,78,46,1,4,0,1
308,369,78,44,1,4,0,2
329,381,82,64,1,4,0,1
386,303,65,39,1,4,0,1
383,331,68,41,1,4,0,1
425,342,63,46,1,4,0,1
492,301,51,45,1,5,0,1
414,254,75,34,1,4,0,0
644,311,57,41,1,4,0,0
550,276,50,32,1,4,0,1
581,252,41,30,1,4,0,1
567,220,41,32,1,4,0,1
636,198,35,24,1,4,0,0
634,232,35,27,1,5,0,1
653,219,31,28,1,4,0,2
681,205,31,25,1,4,0,1
702,196,28,19,1,4,0,2
718,186,27,20,1,4,0,2
659,145,55,40,1,9,0,0
714,160,25,16,1,4,0,0
736,180,22,11,1,4,0,2
754,172,19,14,1,4,0,2
761,163,21,14,1,4,0,2
776,145,18,25,1,5,0,2
786,136,16,16,1,4,0,2
800,141,24,15,1,4,0,2
817,131,14,13,1,4,0,2
791,124,18,15,1,4,0,2
800,129,17,19,1,4,0,2
733,115,47,38,1,5,0,1
710,107,20,16,1,4,0,2
710,122,22,18,1,4,0,2
792,96,13,13,1,4,0,2
831,108,34,25,0,0,0,0
846,89,14,13,1,4,0,0
869,95,14,10,1,4,0,0
884,80,10,8,1,4,0,0
902,78,11,10,1,4,0,0
903,60,31,20,0,0,0,0
958,40,26,13,0,0,0,0
920,91,13,12,1,4,0,1
901,102,10,8,1,4,0,1
925,78,12,9,1,4,0,1
943,67,9,9,1,4,0,0
952,68,10,8,1,4,0,2
962,57,7,5,1,4,0,0
868,175,6,9,1,2,0,1
867,179,7,9,1,10,0,2
899,193,6,18,1,1,0,0
730,106,13,10,1,4,0,2
737,102,20,14,1,4,0,2
775,131,16,14,1,4,0,2
899,207,44,25,1,5,0,1
918,198,23,15,1,4,0,2
931,178,18,20,1,4,0,2
947,165,33,19,1,4,0,2
941,156,19,14,1,4,0,2
946,150,12,11,1,4,0,2
954,141,13,13,1,4,0,2
941,138,7,10,1,2,0,2
941,144,10,9,1,3,0,2
