534,732,30,36,1,4,0,0
686,621,54,68,1,6,0,0
588,508,23,25,1,4,0,0
402,463,18,18,1,4,0,0
430,451,20,20,1,4,0,0
450,431,19,18,1,4,0,0
548,430,21,25,1,9,0,0
521,384,18,19,1,4,0,0
409,341,25,30,1,6,0,0
401,325,15,13,1,4,0,0
465,314,14,16,1,5,0,1
394,303,13,13,1,4,0,0
382,276,11,13,1,4,0,0
373,255,11,11,1,4,0,0
426,264,13,16,1,5,0,1
454,261,12,15,1,9,0,0
414,240,12,11,1,4,0,0
426,220,9,13,1,4,0,0
354,236,9,11,1,4,0,0
348,223,9,11,1,4,0,0
341,202,10,10,1,4,0,0
401,208,10,10,1,4,0,1
354,200,15,20,1,6,0,0
351,181,7,9,1,4,0,0
386,172,9,11,1,4,0,1
390,158,9,9,1,4,0,1
374,152,10,9,1,4,0,1
378,137,10,12,1,9,0,0
371,131,8,8,1,4,0,0
68,562,47,17,1,4,0,0
1086,703,33,33,1,4,0,0
