933,3,212,82,0,0,0,0
828,1,109,36,0,0,0,0
507,650,161,100,1,4,0,0
1178,617,119,101,1,4,0,0
1099,484,90,69,1,4,0,0
1036,513,98,83,1,4,0,0
842,318,61,41,1,4,0,0
279,178,236,27,0,0,0,0
298,210,134,64,1,6,0,1
404,259,8,26,1,1,0,0
435,264,11,20,1,1,0,0
447,258,10,27,1,1,0,1
455,256,8,27,1,1,0,1
466,260,9,27,1,1,0,1
470,256,15,22,1,10,0,1
592,224,86,71,1,6,0,1
676,227,51,36,1,4,0,1
592,4,11,11,1,4,0,1
596,13,13,13,1,4,0,1
605,30,13,12,1,4,0,0
632,73,15,13,1,4,0,0
720,117,22,18,1,4,0,0
770,126,24,19,1,4,0,0
755,145,23,21,1,4,0,0
804,160,28,25,1,4,0,0
835,202,33,26,1,4,0,0
628,133,25,30,1,6,0,0
679,155,33,32,1,6,0,1
584,113,21,48,0,0,0,0
608,128,6,15,1,3,0,1
608,123,6,14,1,2,0,0
618,96,5,12,1,10,0,1
618,92,5,13,1,2,0,1
682,54,14,12,1,4,0,0
727,42,24,12,1,4,0,0
681,43,15,13,1,4,0,1
734,88,20,22,1,5,0,0
759,80,17,17,1,5,0,0
647,32,15,14,1,5,0,0
682,20,24,27,1,9,0,1
652,3,15,14,1,6,0,0
995,295,13,22,1,3,0,1
999,288,11,22,1,2,0,0
1013,294,13,23,1,3,0,1
1017,288,10,25,1,2,0,1
1148,73,26,16,1,5,0,1
1154,81,28,11,1,4,0,1
1143,91,41,13,1,4,0,1
1167,81,29,14,1,4,0,2
1171,101,37,15,1,4,0,1
1175,84,31,15,1,5,0,1
1187,88,39,14,1,4,0,1
1214,97,37,17,1,4,0,1
1147,50,23,11,1,4,0,2
1154,51,29,12,1,4,0,1
1160,56,31,12,1,4,0,1
1182,59,28,14,1,5,0,1
1207,66,23,12,1,4,0,2
1213,66,31,13,1,4,0,1
1225,70,32,13,1,4,0,0
1236,118,40,15,1,4,0,2
1226,114,40,16,1,4,0,1
1320,94,32,15,1,4,1,1
1302,90,28,17,1,4,0,2
1288,85,34,17,1,4,0,2
