291,402,66,72,1,4,0,0
653,436,59,63,1,4,0,0
1016,452,43,74,1,4,0,0
1072,458,37,67,1,4,0,0
1211,467,60,74,1,4,0,0
1127,491,13,20,1,2,0,1
1132,496,7,10,1,2,0,1
1152,502,18,19,1,2,0,0
1168,485,19,17,1,2,0,0
1152,484,13,17,1,2,0,0
1154,472,11,14,1,2,0,1
1370,481,75,69,1,4,0,0
1463,494,62,63,1,4,0,1
1507,486,94,75,1,4,0,0
1680,500,64,82,1,4,0,0
1755,507,76,73,1,4,0,0
1073,693,83,89,1,4,0,1
1030,790,109,58,1,4,0,1
828,625,102,61,1,4,0,1
816,681,101,68,1,4,0,2
750,813,105,71,1,4,0,0
705,875,114,76,1,4,0,0
678,943,133,81,1,4,0,1
854,433,37,22,1,10,0,0
1333,516,16,28,1,3,0,0
1343,502,29,22,1,3,0,1
1352,523,34,26,1,10,0,1
