1149,488,230,299,1,9,1,0
1274,1,54,39,1,4,1,0
942,13,43,41,1,4,0,0
562,757,20,27,1,1,0,0
536,746,20,29,1,1,0,0
509,721,15,24,1,1,0,0
529,715,16,26,1,1,0,0
592,633,15,32,1,1,0,0
582,632,10,29,1,1,0,0
1019,650,16,24,1,1,0,0
1056,616,19,31,1,1,0,0
827,366,13,20,1,1,0,0
749,235,15,15,1,1,0,0
576,163,10,21,1,1,0,0
609,156,12,25,1,1,0,0
649,195,8,14,1,2,0,0
647,154,11,24,1,1,0,0
568,160,9,26,1,1,0,0
559,162,11,26,1,1,0,0
604,102,11,26,1,1,0,0
795,21,7,25,1,1,0,0
804,31,6,23,1,1,0,0
804,25,8,17,1,1,0,0
702,13,13,13,1,2,0,0
703,10,9,9,1,2,0,0
924,150,21,28,0,0,0,0
630,113,12,15,1,2,0,0
632,105,9,19,1,2,0,1
634,188,12,18,1,2,0,0
634,181,11,19,1,2,0,1
